Company Name,City,Industry Segment,Website,Revenue Band,Differentiation Evidence,Promoter/Decision-Maker,Growth Signals,Tailwinds,Source,CIN,Industry Segment (raw),Evidence Tags Normalized,C1_Manufacturer,C1_Notes,C2_India_Based,C2_Notes,C3_Differentiation,C3_Notes,C4_Technical_DM,C4_Notes,C5_Tailwinds,C5_Notes,C6_Growth_Signals,C6_Notes,ICP_Criteria_Met_Count,ICP_Coverage_Score,ICP_Weighted_Score,_dedupe_group_size
Technocrats Plasma Systems Limited,"108, Nirav -2, Gaon Devi Industrial Estate, Sativali, Vasai East, Dist",unspecified_see_drhp,www.technocratplasma.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,2
Vama Wovenfab Limited,100% Book Built Issue,unspecified_see_drhp,www.vamawoven.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,2
Vandan Foods Limited,"OFFICE CONTACT PERSON TELEPHONE AND EMAIL WEBSITE 503/B, Wall Street-1, Opp",unspecified_see_drhp,www.bigshareonline.com; www.nirbhaycapital.com; www.vandanfoods.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,d Mrs Jyotsanaben Jitendrabhai Patel is not traceable. In accordance with the,capex / capital expenditure,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|capex|capital_expenditure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,weak_promoter_signal,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,2
ACCELERATEBS INDIA LIMITED,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Poonam Dinesh Yadav Company Secretary; Mr. Kunal Arvind Shah; Mr. Keyur Dipakkumar Shah; Mr. Parth Shah; Ms. Kritika Rupda E-ma; Ms. Kritika Rupda E-mail; Ms. Poonam Dinesh Yadav Corporate Identification Number; Mr. Kunal Arvind Shah MOA; Mr. Kunal Arvind Shah Promoter Group Such; Mr. Keyur Dipakkumar Shah KEY PERFORMANCE INDICATORS,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,3
Adcounty Media India Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Ashita Agrawal Our; Mr. Chandan Garg; Mr. Aditya Jangid; Mr. Abbhinav Rajendra Jain; Mr. Delphin Varghese; Ms. Vartika Dangayach; Mr. Bhupinder Singh Bindra; Mr. Chandan Garg. Our; Mr. Rajveer Singh,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
ADON AGRO COMMODITIES LIMITED,Office No,unspecified_see_drhp,www.adonagrocommodities.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mrs. Snehal Gajanan Mhatre; Mr. Vishal Sancheti E-mail; Mr. Murali Krishna E-mail; Mr. Narayanswamy Venkitkrishnan MOA; Mr. Narayanswamy Venkitkrishnan; Mrs. Jigisha Narayanswamy; Mr. Shubham Ratan Sharma. For,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Advait Infratech Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mr Dipesh Panchal; Mr. Shalin Sheth; Mrs Rejal Sheth THE ISSUE PUBLIC ISSUE; Mrs. Rejal Sheth Promoter Group Such; Mrs. Rejal Sheth Company Secretary; Mr. Dipesh Panchal CSR Committee,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Advance Technoforge Limited,and Certain Corporate Matters” on page 150.,unspecified_see_drhp,www.advancetechforge.co; www.advancetechforge.com/; www.kfintech.com; www.suncapitalservices.co.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Payal Bansal,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,3
Aelea Commodities Limited,"401 & 402, Saifee Park-2, Dr",unspecified_see_drhp,www.aeleacommodities.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Dr. Mascarenhas Road,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Afcom Holdings Limited,aircrafts will be leased exclusively from these lessors,unspecified_see_drhp,https://afcomcargo.com/; www.gyrcapitaladvisors.com; www.linkintime.co.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Dr. Radhakrishnan Nagar; Ms Deccan Chronicle Holdings Limited; Ms. Canara Bank Versus Ms Deccan Chronicle; Ms ICICI Bank Versus Ms Deccan Chronicle; Mrs. Manjula Annamalai; Mr. Kannan Ramakrishnan,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
AHASolar Technologies Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Vrunda Manharbhai Patel Tel No; Mr. Nikhil Shah Email; Ms. Vrunda Manharbhai Patel PROMOTERS OF; Mr. Piyushkumar Vasantlal Bhatt; Mr. Pulkit Dhingra; Mr. Shatrughan Harinarayan Yadav; Mr. Vipin Sharma; Mr. Piyushkumar Vasantlal Bhatt. CMO The Chief; Mr. Ranjan Baheti CFO The Chief Financial; Mr. Priteshkumar Krishnaraj Mashru. COO The Chief,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
AIK Pipes and Polymers Limited,Contact Person Email and Telephone,unspecified_see_drhp,www.aikpipes.com; www.shreni.in; www.skylinerta.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Anshita Jain; Mr. Parth Shah Email; Mr. Imran Khan MOA; Mr. Imran Khan; Ms. Tahira Sheikh. For; Ms. Tahira Sheikh,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,3
AIRFLOA RAIL TECHNOLOGY LIMITED,"Processing Centre on November 15, 2024",unspecified_see_drhp,https://www.airflow.co.in/; www.gyrcapitaladvisors.com; www.kfintech.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Mr. Venkatesan Dakshinamoorthy,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U30204TN1998PLC041571,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Alkosign Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Samir Narendra Shah; Akshaya Narendra Shah,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,rich_drhp_promoter_blob,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
ALPHALOGIC INDUSTRIES LIMITED,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Aayushi Khandelwal Company Secretary; Mr. S. Ramakrishna Iyengar Telephone; Ms. K. Sreepriya Telephone; Ms. Aayushi Khandelwal; Ms Krina Gandhi,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,3
AMANAYA VENTURES LIMITED,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mrs. Gurpreet Kaur Company Secretary; Mr. Satish Sheth; Ms. Mala Soneji Tel. No; Mr. Punit Mittal Tel. No; Mrs. Gurpreet Kaur; Mrs. Gurpreet Kaur. Director; Mrs. Rajni Mahajan. Materiality Policy; Mr. Manan Mahajan. Promoter Companies; Mr. Manan Mahajan. Willful Defaulter,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,3
AMBO AGRITEC LIMITED,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mrs. Sudha Jain Company Secretary; Mr. Umesh Kumar Agarwal DETAILS OF OFFER; Mr. S. Ramakrishna Iyengar Telephone; Mr. R.D. Ramasamy; Mrs. Sudha Jain; Mr. Umesh Kumar Agarwal THE ISSUE INITIAL; Mr. Umesh Kumar Agarwal. Promoter Group Includes; Mr. Atish Kumar Roy. CIN Corporate Identification,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
AMIC FORGING LIMITED,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Neha Fatehpuria Company Secretary; Ms. Dimple Magharam Slun Email; Mr. Vinayak Morbale Email; Ms. Neha Fatehpuria; Mr. Girdharilal Chamaria; Mr. Anshul Chamaria; Ms. Manju Chamaria; Ms. Rashmi Chamaria,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Anand Rayons Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mr. Rahul Makwana; Mr. Anand Bakshi Promoter Group Companies; Mr. Anand Bakshi; Mr. Gokul Bakshi; Mrs. Vasu Bakshi; Mrs. Hema Mishra; Mrs. Jigisha Chorwala; Mrs. Nila Gandhi,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
