Company Name,City,Industry Segment,Website,Revenue Band,CIN,Promoter/Decision-Maker,Tailwinds,Differentiation Evidence,Source,Evidence Tags Normalized,ICP_Criteria_Met_Count,ICP_Coverage_Score,ICP_Weighted_Score,ICP_Blended_Weighted_Score,Blended_C1,Blended_C2,Blended_C3,Blended_C4,Blended_C5,Blended_C6,Step9_QA_Tags,Step9_QA_Flag_Count,Step9_Outreach_Note
K K Silk Mills Limited,Corporate Structure” beginning on page no,unspecified_see_drhp,www.axialcapital.in; www.kksilkmills.com; www.linkintime.co.in,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Ms. Saachi Rajesh Madnani PROMOTERS OF; Mr. Ashish Roongta CIN; Ms. Shanti Gopalkrishnan Email Id; Mrs. Asha Manish Shah; Ms. Saachi Rajesh Madnani; Ms. Saachi Rajesh Madnani Membership No,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
K. V. TOYS INDIA LIMITED,LOCATED) AT LEAST TWO WORKING DAYS PRIOR TO THE BID/ISSUE OPENING DATE WITH THE RELEVANT FINANCIAL RATIOS CALCULATED AT THE FLOOR PRICE AND THE CAP PRICE AND SHALL BE MADE AVAILABLE TO THE SME PLATFORM OF BSE LIMITED (“BSE”) FOR THE PURPOSES OF UPLOADING ON ITS,unspecified_see_drhp,https://kvtoys.com/; www.gyrcapitaladvisors.com; www.purvashare.com,Extract from restated financials in DRHP (pattern not matched).,,Ms. Namita Narang,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
KASLIWAL PROJECTS LIMITED,wide circulation,unspecified_see_drhp,https://kasliwalprojects.com/; www.corpwis.com; www.purvashare.com,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Mr. Padam Kumar Jain; Mr. Nitish Padam Jain; Mrs. Jyoti Jain; Mrs. Poonam Anish Jain; Mrs. Mina Devi Jain; Mr. Anish Padam Jain,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|capacity_expansion|subsidiary|group_structure,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Kizi Apparels Limited,"dated August 09, 2023. The Corporate Identification Number of our Company is U14109RJ2023PLC086522.",unspecified_see_drhp,www.bigshareonline.com; www.ifinservices.in; www.kiziapparels.co.in,Extract from restated financials in DRHP (pattern not matched).,U14109RJ2023PLC086522,DRHP: Ms. Kiran Nathani; Mr. Pradip Sandhir SEBI Reg. No; Mr. Asif Sayyed SEBI Reg. No; Mr. Abhishek Nathani,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,borderline_stale_temporal_signal|weak_differentiation_drhp_generics,2,QA flagged
KVS Castings Limited,INTELLECTUAL PROPERTY RIGHTS,unspecified_see_drhp,https://kvscastings.com/; www.narnolia.com; www.skylinerta.com,Extract from restated financials in DRHP (pattern not matched).,,Mr. Arpan Jindal,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
MILLWORKS TECHNOLOGIES LIMITED,PERSON EMAIL ID AND TELEPHONE WEBSITE No,unspecified_see_drhp,https://millworksindia.com/,Extract from restated financials in DRHP (pattern not matched).,,Mr. Sridhar Acharya,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
MRC Infracon Limited,"Registered Office: MRC Group,",unspecified_see_drhp,www.cumulativecapital.group; www.kfintech.com; www.mrcgroup.in,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Mr. Mukesh Ranjan; in dematerialized form,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Neptune Holidays Limited,Download failed (timeout or HTTP error).,unspecified_see_drhp,www.neptuneholidays.com/,Extract from restated financials in DRHP (pattern not matched).,,DRHP: NOVELTY MERCHANTS PRIVATE LIMITED; NEPTUNE AVIATIONS PRIVATE LIMITED; NEPTUNE,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Oremet Alloys And Castings Limited,Telephone Website C/o,unspecified_see_drhp,https://oremetalloys.com/,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Ms. Amisha Company Secretary; Mr. Yash Vardhan Birla Promoter Selling Shareholder; Mr. Abhishek Birla Promoter Selling Shareholder Upto; Mr. Yash Vardhan Birla; Mr. Abhishek Birla,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Praruh Technologies Limited,refer to the section title “History and Corporate Structure” on page no,unspecified_see_drhp,www.corporatemakers.in; www.maashitla.com; www.praruh.in,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Ms. Geeta Kumari OUR; Ms. Geeta Kumari Company Secretary; Mr. Jitender Kumar ISSUE RELATED TERMS Term; Mr. Visal Prakash; Mr. Amar Deep Sharma; Ms. Pariza Chaturvedi; Ms. Nilam Pandey; Mr. Vikash Prakash,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
R. P. Multimetals Limited,"While the Company has generally complied with applicable statutory provisions, ce rtain discrepancies were noted in past filings with the Registrar of Companies, which have since been rectified by payment of additional fees:",unspecified_see_drhp,https://rpmultimetals.in/; www.fintellectualadvisors.com; www.skylinerta.com,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Ms. Rajwinder Kaur PROMOTER OF OUR,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Rachit Prints Limited,Number of our Company is U22190UP2003PLC027364.,unspecified_see_drhp,www.khambattasecurities.com; www.maashitla.com; www.rachitprints.co.in,₹0–5 Cr (approx from lakhs),U22190UP2003PLC027364,DRHP: Ms. Ayushi Verma,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Safecure Services Limited,Registered Office: Office No,unspecified_see_drhp,www.linkintime.co.in; www.safecure.in; www.suncapitalservices.co.in,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Mr. Shailendra Pandey; Mrs. Ranju Pandey; Mr. Nikit Pandey; Mr. Revati Raman Sharma; Mr. Satish Pandey; Mr. Raju Mishra,bse_sme_ipo_drhp_pipeline|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|workforce_scaling_signal|hiring|recruitment|subsidiary|group_structure,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Sahara Maritime Limited,CORPORATE OFFICE CONTACT PERSON EMAIL TELEPHONE,unspecified_see_drhp,www.bigshareonline.com; www.saharamaritime.com; www.swarajshares.com,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Mr. Stallone Marshal Gonsalves; Mr. Sohrab Rustom Sayed; Mr. Nadeem Aboobakar Hira. For; Mr. Nadeem Aboobakar Hira; Mr. Harish Laxmana Poojary,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|capex|capital_expenditure,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
SSMD Agrotech India Limited,CORPORATE OFFICE CONTACT PERSON EMAIL AND TELEPHONE WEBSITE Khasra No,unspecified_see_drhp,www.houseofmanohar.com,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Mr. Rajesh Thakur; Mr. Ishu Munjal; Mrs. Surbhi Munjal; Mr. Jai Gopal Munjal DETAILS OF; Mr. Jai Gopal Munjal; Mrs. Surbhi Munjal WTD Whole- Time Director; Mrs. Surbhi Munjal Issue Related Terms Term,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Taldar Hotels and Resorts Limited,"Company, see “History and Certain Corporate Matters” on page 206 of the DP.",unspecified_see_drhp,https://socradamus.in/; www.bigshareonline.com; www.mumbaihousehotels.com,Extract from restated financials in DRHP (pattern not matched).,,DRHP: RATAN TALDAR; SAPNA TALDAR AND DOLLY TALDAR,bse_sme_ipo_drhp_pipeline|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|workforce_scaling_signal|hiring|recruitment,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
TGIF Agribusiness Ltd,"A-52, 5th Floor, Corporate House, Opp",unspecified_see_drhp,www.bigshareonline.com; www.hemsecurities.com; www.tgifagri.com,. lakhs,,DRHP: Mr. Sapan Smitesh Dalal; Mr. Niraj Chhaganraj Gemawat; Mr. Sourabh Garg SEBI Regn. No. INM; Mr. Babu Rapheal SEBI Registration Number,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Topsun Energy Limited,by the Company may result in regulatory or enforcement issues.,unspecified_see_drhp,www.bigshareonline.com; www.ifinservices.in; www.topsunenergy.com,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Chintan Patel; Chanakyakumar Patel; Kalpeshbhai Patel; Kesul Patel,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
TRUE COLORS LIMITED,"Stakeholders Relationship Committee The Stakeholders Relationship Committee of our Board of Directors constituted in accordance with Section 178 of the Companies Act, 2013. For details refer section titled “Our Management” on page 146 of this Draft Red Herring Prospectus. WTD Who...",unspecified_see_drhp,https://truecolorsgroup.com/; www.bigshareonline.com; www.gyrcapitaladvisors.com,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Ms. Gandharva Javanika; Ms. Gandharva Javanika Company Secretary; Mr. Babu Rapheal C. SEBI Registration Number,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,stale_temporal_signal|weak_differentiation_drhp_generics,2,QA flagged
Valencia India Limited,U91990GJ2017PLC096165,unspecified_see_drhp,www.ifinservices.in; www.kfintech.com; www.valenciaindia.in,Extract from restated financials in DRHP (pattern not matched).,U91990GJ2017PLC096165,DRHP: Mr. Keyur Patel Type Fresh Issue Size; Mr. Keyur Patel. For,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Vegorama Punjabi Angithi Limited,"Below are the Forms which were filed in delay, the details are as below:",unspecified_see_drhp,www.bigshareonline.com; www.corporatemakers.in; www.punjabiangithi.in,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Ms. Karuna Sharma OUR; Mr. Rohit Pareek; Mr. Manish Kumar Singh SEBI Registration Number; Mr. Babu Rapheal; Ms. Karuna Sharma,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
VK TYRE INDIA LIMITED,"Pradesh, on December 15, 2025, vide Service Request Number (SRN) AB9977117. The said application is currently pending with the Registrar of Companies.",unspecified_see_drhp,www.bigshareonline.com; www.hemsecurities.com; www.vktyre.com,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Mr. Rahul Puri,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
Wagons Learning Limited,Office No,unspecified_see_drhp,www.cameoindia.com; www.kslindia.in; www.wagonslearning.co; www.wagonslearning.com,Extract from restated financials in DRHP (pattern not matched).,,DRHP: Ms. Neeru Saini; Mr. Uday Shetty Promoter Up; Mr. Raviraj Poojary Promoter Up; Mr. Alok Desai Telephone; Mr. K. Sreepriya Telephone; Mr. Raviraj Poojary; Mr. Uday Shetty,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,3,50,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0,weak_differentiation_drhp_generics,1,QA flagged
